screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price,new_price
15.21,13.0,8.0,32.0,4.0,3000.0,155.0,2018,617,306.65260670731993,348.31111982876996
15.21,13.0,8.0,16.0,4.0,3000.0,155.0,2018,653,306.19053076892,340.4666396726
15.06,13.0,8.0,64.0,4.0,4000.0,170.0,2018,706,324.20127102869,366.08649815381995
20.42,13.0,8.0,32.0,4.0,5100.0,316.0,2018,667,313.56730504395995,393.76697509547
14.35,8.0,8.0,64.0,4.0,3000.0,143.0,2017,862,304.26398430509,348.80402201764997
15.24,8.0,8.0,128.0,4.0,3340.0,169.0,2017,568,329.93503606070993,387.55180653159
15.24,8.0,8.0,256.0,4.0,4000.0,178.0,2017,624,317.36353237865,481.46617577904993
15.24,8.0,8.0,128.0,4.0,4000.0,178.0,2017,839,349.0551053211,407.03637103645997
12.93,8.0,8.0,64.0,4.0,4000.0,186.0,2017,762,289.35413423483,413.34978479361
12.93,8.0,8.0,64.0,4.0,3340.0,164.0,2017,816,305.24167303039,360.07983053908
12.7,13.0,5.0,16.0,4.0,3020.0,145.0,2017,699,299.65666709439995,340.87172438453
12.83,12.0,8.0,32.0,4.0,4000.0,165.0,2017,821,315.34832737252,352.84960135824997
20.32,8.0,8.0,16.0,4.0,4800.0,310.0,2017,773,329.62858722827997,380.20392470187
12.83,8.0,20.0,64.0,4.0,3340.0,169.0,2017,778,343.08791297444,398.12970418674996
12.7,8.0,20.0,64.0,4.0,2950.0,143.0,2017,788,303.55247344266996,387.04213084434997
12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,1069,301.01792854510995,331.02279073343
20.32,5.0,2.0,32.0,4.0,4800.0,350.0,2017,690,307.75038924228,344.41695187716
17.78,2.0,2.0,16.0,4.0,3340.0,250.0,2017,809,285.98519390373997,313.08256814975
12.83,12.0,8.0,16.0,4.0,4000.0,165.0,2017,570,297.66826324514,344.60410219394
12.7,13.0,5.0,16.0,4.0,3000.0,150.0,2017,846,296.58291075285,335.73230264716994
12.7,8.0,5.0,16.0,4.0,3000.0,150.0,2017,896,281.19839599585,324.66431509204995
12.7,8.0,2.0,32.0,4.0,2200.0,175.0,2017,689,281.60775319751997,303.93235797598
12.83,8.0,8.0,128.0,4.0,3750.0,165.0,2017,691,299.25202189598997,414.78084020354
12.73,8.0,8.0,32.0,4.0,3200.0,145.0,2017,808,277.6382519359,393.66599061653
12.75,12.0,8.0,64.0,4.0,3000.0,146.0,2017,745,298.89492782286,369.88208034351
12.75,12.0,8.0,16.0,4.0,3000.0,147.0,2017,786,284.86839493893996,348.53998277649
12.7,13.0,5.0,16.0,4.0,3020.0,138.0,2016,1059,318.80714495877,375.05199299177
12.83,12.5,8.0,128.0,4.0,4000.0,169.0,2016,1029,314.98795704935003,406.68313228193995
12.83,12.5,8.0,256.0,4.0,4000.0,169.0,2016,848,393.20450176008,463.55532250471
12.93,12.5,8.0,64.0,4.0,4000.0,190.0,2016,1082,317.61681005792997,406.78521676706
12.7,13.0,5.0,16.0,4.0,4100.0,145.0,2016,892,283.53485788155,360.72273437326
20.42,8.0,8.0,32.0,4.0,5100.0,326.0,2016,613,335.46070108423,382.39124726344994
12.83,16.0,8.0,32.0,4.0,3340.0,160.0,2016,707,330.03512453510996,398.06594348775
12.7,12.0,8.0,32.0,4.0,3020.0,146.0,2016,728,312.35574249576996,387.50891477932
17.78,13.0,5.0,32.0,4.0,4360.0,250.0,2016,1044,323.76969313174,369.23202191919
17.78,2.0,2.0,16.0,4.0,4100.0,278.0,2016,1038,278.26164780766,340.35820770769
12.83,16.0,8.0,64.0,4.0,3340.0,160.0,2016,686,338.6132481018,382.95381275271
17.78,5.0,2.0,16.0,4.0,4100.0,278.0,2016,669,297.71911309866994,312.53307112507
17.78,13.0,5.0,16.0,4.0,4360.0,250.0,2016,702,316.87968673527996,359.89356685525996
10.29,5.0,2.0,32.0,4.0,2100.0,150.0,2016,926,250.90116787926,298.36832909944
12.7,8.0,2.0,32.0,4.0,2200.0,135.0,2016,1009,279.18057597934995,319.25899276833997
12.75,13.0,8.0,16.0,4.0,4000.0,147.0,2016,593,283.83693521146,362.98611640648
12.83,12.0,8.0,64.0,4.0,3400.0,162.0,2016,750,291.00132116522997,412.02026712539
12.75,12.0,8.0,32.0,4.0,3000.0,144.0,2016,551,300.67002405318,395.91157296338
12.7,13.0,5.0,16.0,4.0,2200.0,135.0,2015,879,310.97597135963997,359.46491798452
15.24,16.0,8.0,32.0,4.0,4000.0,185.0,2015,540,331.28686107736996,387.54503590459
12.83,13.0,5.0,32.0,4.0,3000.0,167.0,2015,975,311.57961975040996,360.13054117711
12.7,13.0,5.0,16.0,4.0,4000.0,160.0,2015,631,295.50619213423,355.54533790717994
12.88,12.3,8.0,32.0,4.0,3450.0,178.0,2015,1037,307.47209915553003,387.20337526179
12.83,13.0,8.0,32.0,4.0,2200.0,156.0,2015,794,311.03170380635,397.99825297287
12.7,8.0,2.0,32.0,4.0,2200.0,125.0,2015,1010,282.30229939493,307.38398063355004
12.83,13.0,5.0,16.0,4.0,2200.0,167.0,2015,624,279.8231224032,394.25739103134
20.32,8.0,2.0,16.0,4.0,4800.0,330.0,2015,1005,328.3725919141,375.21727370797
10.29,5.0,2.0,32.0,4.0,2000.0,141.5,2015,918,267.31585098718,320.05018616881
12.7,8.0,2.0,16.0,4.0,2000.0,160.0,2015,673,272.94806584995996,330.27683476454
12.7,13.0,5.0,16.0,4.0,2200.0,131.0,2015,679,302.91195569424997,352.94358404454994
12.7,13.0,5.0,16.0,4.0,2200.0,131.0,2015,609,292.55467413223,348.27491293316996
15.44,13.0,5.0,64.0,4.0,4360.0,228.0,2015,805,346.19099394054996,406.78521676706
12.75,13.0,8.0,16.0,4.0,2680.0,144.0,2015,870,320.91660558149,369.39438365986
12.7,5.0,2.0,32.0,4.0,2200.0,150.0,2015,761,274.31295484914,349.63343713551
17.78,13.0,5.0,16.0,4.0,5000.0,239.0,2015,700,311.45516645829997,401.72350518971
12.7,5.0,2.0,16.0,4.0,2000.0,178.0,2015,962,278.23907880198993,335.71778009367
10.29,5.0,0.3,16.0,4.0,1950.0,160.0,2015,691,272.4459789694,318.38977267934996
10.29,5.0,0.3,16.0,4.0,1750.0,150.0,2014,964,238.30668365692998,298.0908533215
7.75,2.0,2.0,16.0,4.0,1350.0,130.0,2014,699,253.67946621442,330.37118334992
15.24,8.0,2.0,32.0,4.0,3500.0,173.0,2014,814,298.66974247328,359.89017549777
15.24,13.0,5.0,64.0,4.0,4100.0,185.0,2014,708,345.68286402073,421.91304842992
20.32,5.0,0.3,32.0,4.0,4800.0,360.0,2014,652,308.90260062359,339.57142981542
17.78,2.0,2.0,32.0,4.0,4100.0,278.0,2015,1016,293.9301135611,313.07581124057
12.7,8.0,2.0,32.0,4.0,2000.0,160.0,2014,1003,270.12040937233,353.14988925966
10.29,5.0,2.0,16.0,4.0,2000.0,153.0,2014,644,253.30575307027,331.02797844623996
12.83,13.0,5.0,16.0,4.0,3000.0,165.0,2014,1030,326.12964990805,378.17478110033
15.24,13.0,5.0,16.0,4.0,4100.0,185.0,2014,878,296.38448207909,395.90758209640995
12.7,8.0,1.0,16.0,4.0,2000.0,160.0,2014,998,294.13583386738003,348.97549687286
10.16,3.15,2.0,16.0,4.0,1500.0,126.0,2014,736,240.42716817786,289.00829108304
12.7,13.0,8.0,16.0,4.0,2500.0,124.0,2014,622,292.11447275183997,374.72294602028
10.29,8.0,5.0,32.0,4.0,2000.0,115.0,2014,909,299.64019803657,353.46004081692996
12.83,5.0,0.3,16.0,4.0,2300.0,180.0,2014,553,284.18939211815,380.43738318719994
12.7,5.0,0.3,16.0,4.0,2100.0,180.0,2014,561,263.14744683627,312.57392741091
10.29,8.0,5.0,32.0,4.0,2000.0,115.0,2014,1005,296.27206977325994,372.35410715924996
10.29,8.0,5.0,16.0,4.0,2000.0,115.0,2014,845,264.65290260863,375.19562046865
20.32,5.0,1.0,32.0,4.0,4800.0,329.0,2014,591,309.97195929223,387.37555176312
17.78,13.0,5.0,16.0,4.0,5000.0,239.0,2014,682,343.50792708868,397.84909592424
10.29,5.0,0.3,16.0,4.0,1750.0,145.0,2014,698,241.46308694385,312.60795561789
17.78,3.15,0.3,16.0,4.0,4100.0,350.0,2014,550,301.19523931408,344.65505377665
10.34,8.0,5.0,16.0,4.0,2000.0,120.0,2014,800,282.59931335524,387.64652373244996
15.27,13.0,5.0,16.0,4.0,4050.0,202.0,2014,722,330.22436220156,394.10387579055
10.16,2.0,0.3,16.0,4.0,1350.0,123.0,2013,638,214.13131848062,311.71074017468
7.75,0.3,0.3,256.0,0.25,1350.0,130.0,2013,575,205.64502560024,278.20521133797996
12.7,8.0,1.0,32.0,4.0,2400.0,150.0,2013,654,288.9986591361,374.63565810550995
10.29,3.15,0.3,16.0,4.0,1730.0,150.0,2013,724,235.78124182322998,318.37727425131
12.7,8.0,1.3,32.0,4.0,2150.0,155.0,2013,807,265.92305124964,356.02450543437993
12.7,5.0,0.3,16.0,4.0,2150.0,170.0,2013,905,269.87830567236,338.83094569478
7.75,3.15,0.3,16.0,4.0,1975.0,150.0,2013,634,225.18973221976,266.54262317721
10.29,5.0,0.3,16.0,4.0,1700.0,155.0,2013,922,281.54328168455,345.19617220135
17.78,3.15,0.3,32.0,4.0,4100.0,335.0,2013,1015,296.25475903889003,353.41901774413
10.34,8.0,5.0,32.0,4.0,2000.0,120.0,2013,625,273.96528172658,369.18175867224
10.16,5.0,0.3,16.0,4.0,1730.0,130.0,2013,783,251.70663324532998,306.66746018625
10.16,5.0,1.3,16.0,4.0,1650.0,140.0,2013,600,267.75189294798,323.61943689185
7.75,2.0,0.3,512.0,0.25,1700.0,120.0,2013,783,219.83204455062997,287.49879317165994
10.34,13.0,1.3,16.0,4.0,2420.0,122.0,2013,1016,268.81045569228,363.2900226206
10.29,8.0,1.3,32.0,4.0,2150.0,145.0,2013,894,251.87324268858998,375.08996188023
10.29,5.0,0.3,16.0,4.0,1950.0,150.0,2013,887,296.32397549147,377.9697911661
10.16,5.0,0.3,16.0,4.0,1730.0,140.0,2013,742,273.57956542202,349.15448488301
15.27,8.0,1.0,32.0,4.0,4050.0,198.0,2013,949,311.80719349469,369.75021908904995
12.7,13.0,1.3,32.0,4.0,3000.0,170.0,2013,938,322.71671360809,389.7216112333
10.29,5.0,0.3,16.0,4.0,1700.0,150.0,2013,927,257.0306045502,313.89522783330995
10.29,5.0,2.0,16.0,4.0,1700.0,138.0,2014,600,235.20940933537,296.44493481408
12.7,13.0,5.0,32.0,4.0,2000.0,134.0,2014,894,288.59287902576995,319.40073519943996
10.16,5.0,0.3,16.0,4.0,2000.0,130.0,2014,1019,248.18027149025,267.1698792571
10.16,5.0,0.3,16.0,4.0,2000.0,129.0,2014,976,224.71976493562997,298.43542553764
12.83,13.0,5.0,16.0,4.0,2000.0,134.0,2014,1030,276.89405666958,358.77547046991
12.7,16.0,8.0,16.0,4.0,2000.0,134.0,2014,920,304.40232526011,365.77933192015
12.7,13.0,5.0,16.0,4.0,2000.0,134.0,2014,1003,307.80883156963,349.57029808465
12.7,13.0,5.0,16.0,4.0,2300.0,143.0,2014,1089,288.31127567803,359.74418719765
7.85,5.0,0.3,16.0,4.0,1350.0,134.0,2014,724,235.90766443743,277.87695164712
10.16,5.0,0.3,16.0,4.0,1625.0,114.5,2013,708,219.48440450024,279.35843824542997
12.7,8.0,0.3,16.0,4.0,1800.0,104.5,2013,840,243.37563240298,325.23165336402
12.7,13.0,2.0,16.0,4.0,1625.0,114.5,2013,688,304.93765456103995,352.41559785192
12.83,13.0,5.0,16.0,4.0,1625.0,176.5,2013,689,312.04772908485,348.68813115789
7.85,5.0,0.3,512.0,0.25,1625.0,114.5,2013,992,216.21662636856,290.33401115615
7.67,3.15,0.3,512.0,0.25,1625.0,114.5,2013,760,205.94021563376998,263.76481474479
17.78,2.0,0.3,16.0,4.0,1625.0,335.0,2013,913,288.38907609043,313.61424817101
17.78,2.0,0.3,16.0,4.0,1625.0,335.0,2013,686,291.50449854456997,305.3477587048
12.7,5.0,0.3,16.0,4.0,1625.0,150.0,2013,608,251.5730506761,297.35384490256996
10.29,5.0,0.3,16.0,4.0,1400.0,114.5,2013,665,239.53503742798998,290.29622039561997
10.16,3.15,0.3,16.0,4.0,1625.0,87.5,2013,874,216.0476258142,264.7906232058
10.16,3.15,0.3,16.0,4.0,1625.0,110.0,2013,599,229.25598187033998,266.79689281786
10.24,8.0,2.0,16.0,4.0,1625.0,126.5,2013,840,251.10343163444998,344.5020841248
12.7,5.0,0.3,16.0,4.0,1625.0,114.5,2013,835,227.18151302959,339.62172844348
10.16,5.0,0.3,0.01,0.25,1450.0,114.5,2013,778,210.34347830257,297.43896648834
10.16,3.15,0.3,256.0,0.25,1625.0,75.0,2013,863,280.07625129167,289.64099748371
10.16,3.15,0.3,256.0,0.25,1625.0,90.0,2013,849,271.67960388961995,288.33073413406
10.16,3.15,0.3,16.0,4.0,1625.0,110.0,2013,830,236.74452038608,289.04680515297997
12.7,8.0,2.0,16.0,4.0,2000.0,200.0,2013,573,301.78827350767,344.73564909301
10.29,5.0,0.3,16.0,4.0,1625.0,114.5,2013,1034,227.10966323094,340.29487572452
10.29,8.0,2.0,16.0,4.0,3100.0,200.0,2014,760,312.07516472484997,391.63748842493993
10.29,8.0,2.0,16.0,4.0,3100.0,187.1,2014,1077,295.00546284248003,387.37328913773996
10.16,5.0,1.3,16.0,4.0,2500.0,168.5,2013,607,307.53811310833,379.67632355893994
12.83,13.0,8.0,32.0,4.0,3020.0,163.0,2017,541,295.049534531,374.84006279136
12.7,8.0,5.0,16.0,4.0,2620.0,148.0,2017,779,292.50895270608,343.88673633505
12.83,13.0,8.0,16.0,4.0,3000.0,153.2,2016,885,308.32531523436995,340.39437093716
12.7,8.0,5.0,32.0,4.0,2500.0,142.0,2016,953,289.62191097075,312.97437733325
12.7,13.0,5.0,16.0,4.0,2900.0,133.0,2015,1013,297.26008774537996,339.90908689208
12.7,13.0,8.0,16.0,4.0,2500.0,128.0,2015,792,292.22479091699995,325.56979518225995
12.83,8.0,5.0,32.0,4.0,2560.0,135.0,2015,806,289.9551538295,344.82461689744997
12.7,8.0,2.0,32.0,4.0,2200.0,152.0,2015,985,285.62171398167,319.3884214866
12.7,8.0,3.0,32.0,4.0,2500.0,160.0,2015,684,282.92664193209,330.36594517998
12.7,10.0,2.0,32.0,4.0,4000.0,174.0,2014,668,266.64980016532,330.79934252165
12.7,8.0,2.0,32.0,4.0,3000.0,160.0,2014,799,279.56904644186994,312.2874157321
12.7,8.0,5.0,32.0,4.0,2100.0,134.0,2014,834,283.29432018618,318.70148711735993
10.34,13.0,3.0,16.0,4.0,2000.0,116.0,2014,662,269.35291201189,340.80886967284
10.29,8.0,2.0,32.0,4.0,2100.0,138.0,2014,607,272.18736777453995,311.1430317253
10.29,5.0,0.3,16.0,4.0,1800.0,136.0,2014,698,245.36410939131,310.93414199141
10.16,5.0,0.3,16.0,4.0,1700.0,136.0,2014,817,250.63054238674997,296.02931705742
12.83,8.0,2.0,16.0,4.0,2000.0,177.0,2014,566,262.38201604504,340.35368598825
10.34,8.0,0.3,16.0,4.0,2000.0,112.0,2014,1062,271.92776787799,340.34011886054
10.34,8.0,3.0,16.0,4.0,2000.0,114.0,2014,1088,297.91368563889995,352.84207713397996
10.16,3.15,0.3,512.0,0.25,1500.0,133.0,2013,677,196.24740781968,265.77405148057
7.75,2.0,0.3,512.0,0.25,1400.0,115.4,2013,912,193.03968209353997,253.07726451038
7.75,2.0,0.3,512.0,0.25,1400.0,115.4,2013,924,185.77903514087998,253.14262544061998
10.16,2.0,0.3,1024.0,4.0,1400.0,113.0,2013,595,202.24123202357998,267.22299621806997
12.7,3.15,1.3,16.0,4.0,2000.0,175.0,2013,1031,266.36809895926996,304.70110060209
12.7,5.0,0.3,16.0,4.0,2000.0,143.5,2013,806,260.75180926313,319.43150963459
12.7,5.0,0.3,16.0,4.0,2000.0,127.0,2013,799,261.69431402116,312.1437052692
12.7,8.0,2.0,16.0,4.0,2000.0,140.0,2013,1091,294.29639870945,348.57204227257
10.16,3.15,0.3,16.0,4.0,1500.0,124.0,2013,1001,229.62644307622998,287.51848584927995
10.16,3.15,0.3,512.0,0.25,1500.0,124.0,2013,577,212.15936189007996,278.05825661064995
10.16,5.0,0.3,16.0,4.0,1400.0,127.0,2013,821,246.88535695507,289.03717870674996
12.7,3.15,1.3,16.0,4.0,2000.0,175.0,2013,931,267.44828085207,305.64241231724
12.83,13.0,8.0,32.0,4.0,4000.0,168.0,2017,668,325.07893851049,382.36932937886
12.83,16.0,8.0,64.0,4.0,4070.0,175.0,2017,595,332.52609165358,382.28646478194
12.83,16.0,8.0,32.0,4.0,3000.0,153.0,2016,720,307.03035866289997,359.55018279248
12.83,16.0,8.0,64.0,4.0,4070.0,175.0,2016,765,338.24108663323995,393.65567760019997
12.88,21.0,8.0,64.0,4.0,3100.0,185.0,2016,778,312.06144826305,397.96341439586
12.83,21.0,8.0,32.0,4.0,3000.0,153.0,2016,792,322.04503189276,377.54225656264
12.83,16.0,8.0,32.0,4.0,3000.0,153.0,2016,540,289.01792167178,356.25746077452
16.08,21.0,4.0,64.0,4.0,3400.0,204.0,2016,682,322.32865542717997,397.78118884437004
12.83,13.0,5.0,32.0,4.0,3000.0,169.0,2016,794,298.09927830401,363.47686306405
15.8,8.0,8.0,64.0,4.0,3300.0,161.0,2019,496,300.84015354338,356.90905994092
17.65,13.0,5.0,64.0,4.0,5180.0,195.0,2019,502,324.21847724956996,375.0791157704
15.29,13.0,8.0,64.0,4.0,3500.0,170.0,2018,464,308.56404041184,359.72379178734997
15.32,13.0,16.0,128.0,4.0,3300.0,172.0,2018,716,327.68402505636993,366.71203196819994
16.23,13.0,8.0,512.0,4.0,3350.0,210.0,2018,660,351.38175427971,406.95501736913
16.23,13.0,8.0,64.0,4.0,3350.0,210.0,2018,436,318.19578864718,387.24872725754
15.29,13.0,8.0,64.0,4.0,3500.0,170.0,2018,628,302.54208741057,360.15081482477996
15.21,13.0,8.0,64.0,4.0,4050.0,165.0,2018,509,294.80236406593,340.36725033165
15.29,13.0,8.0,64.0,4.0,3300.0,165.0,2018,554,315.36792905074,359.32143169253
15.24,13.0,8.0,64.0,4.0,3760.0,176.0,2018,434,313.08932437983,340.55686754708995
13.84,13.0,8.0,16.0,4.0,4000.0,160.0,2018,543,300.00978836462,325.28812738793
12.88,13.0,8.0,32.0,4.0,3000.0,160.0,2018,423,298.06557192251995,329.57561118056
12.88,13.0,8.0,32.0,4.0,3000.0,155.0,2018,480,293.5258059433,317.86914664042996
12.88,13.0,16.0,128.0,4.0,3000.0,155.0,2018,725,329.2941460975799,340.33559591872
12.88,6.5,8.0,32.0,4.0,3000.0,153.8,2017,617,291.06675863003994,340.57940578952997
17.78,2.0,2.0,16.0,4.0,3500.0,254.0,2017,769,274.64695870735,298.09927830401
17.78,5.0,2.0,16.0,4.0,3500.0,260.0,2017,551,271.18053866451,311.80719349469
12.75,6.5,8.0,32.0,4.0,4000.0,165.0,2017,619,290.00262672246,359.68978578694
12.75,13.0,8.0,32.0,4.0,4000.0,165.0,2017,763,299.73072824637995,349.03919108797
12.83,6.5,13.0,64.0,4.0,4000.0,180.0,2017,650,304.43302940841,352.07019224425994
20.32,8.0,5.0,64.0,4.0,4850.0,300.0,2017,737,320.2267894514,360.12040207829
20.32,5.0,2.0,16.0,4.0,4850.0,310.0,2017,790,309.75233461718,347.78624798873994
20.32,8.0,5.0,16.0,4.0,4250.0,329.0,2017,753,320.05018616881,348.82797475748
12.83,13.0,8.0,64.0,4.0,3100.0,160.0,2016,738,341.16279004003,415.18316165756994
12.7,8.0,2.0,16.0,4.0,2300.0,142.0,2016,868,289.9361553279,330.22961130501
12.7,8.0,2.0,16.0,4.0,2300.0,142.0,2016,878,252.32105725535,319.01177734684995
10.29,5.0,2.0,32.0,4.0,2000.0,144.0,2016,803,249.50267042481,298.3851093888
10.29,5.0,2.0,32.0,4.0,2000.0,146.0,2016,752,240.68272790478,287.7739715543
12.83,13.0,5.0,64.0,4.0,5100.0,177.0,2016,628,317.19203436613,372.51763029674
12.83,16.0,8.0,32.0,4.0,4000.0,169.0,2016,789,329.81895960291996,375.10893831107995
12.7,13.0,8.0,32.0,4.0,4000.0,145.0,2016,841,292.38993282516,348.14198902302996
12.7,13.0,8.0,16.0,4.0,3000.0,140.0,2016,963,317.24289379497,359.84267890422
10.16,5.0,0.3,16.0,4.0,1700.0,132.0,2016,930,248.44331897376998,266.9436676516
12.7,8.0,5.0,16.0,4.0,3500.0,155.6,2016,583,281.04695601674996,348.09762321629995
12.7,8.0,5.0,32.0,4.0,2750.0,139.0,2016,588,270.0949653289,359.19134900097
15.34,13.0,8.0,32.0,4.0,4050.0,218.0,2016,723,316.44383057624,374.65203310798995
15.34,13.0,5.0,32.0,4.0,4050.0,225.0,2016,585,302.0908039331,369.06334543135
15.34,16.0,8.0,64.0,4.0,4050.0,259.0,2016,1060,322.82216391654,398.06594348775
12.7,13.0,8.0,64.0,4.0,3500.0,149.0,2016,830,302.75481107142,366.27507274703
12.7,5.0,2.0,32.0,4.0,2300.0,166.0,2016,569,276.60564208465996,305.80054401191995
12.75,13.0,8.0,128.0,4.0,3100.0,145.0,2016,796,328.7545177541,398.01953440494003
20.32,5.0,2.0,16.0,4.0,4290.0,329.0,2016,800,300.96141425057,324.78953678581
17.78,2.0,0.3,32.0,4.0,3450.0,260.0,2016,867,281.34949907344,296.85802441725997
12.7,13.0,5.0,16.0,4.0,2750.0,142.0,2016,925,283.29432018618,335.96424252908
12.7,13.0,5.0,16.0,4.0,2750.0,142.0,2016,932,286.34673866245,326.03479967149997
12.83,13.0,5.0,16.0,4.0,2900.0,150.0,2016,950,280.10919864309,352.75172118123
12.83,13.0,5.0,32.0,4.0,4900.0,189.0,2016,836,293.87634473204,377.46375694887996
12.83,13.0,8.0,32.0,4.0,3500.0,165.0,2016,885,311.77276163067,356.13929099098
12.7,13.0,5.0,16.0,4.0,2750.0,142.0,2016,803,278.2277915488,318.52086702618
12.7,13.0,8.0,16.0,4.0,2700.0,129.0,2016,784,303.09222353625995,363.35773113163
12.83,13.0,5.0,16.0,4.0,3300.0,158.0,2016,578,306.25033041344,355.94547761664
12.83,13.0,5.0,16.0,4.0,3300.0,153.0,2015,749,283.80574808724003,391.6736033704
12.83,21.0,8.0,32.0,4.0,3500.0,175.0,2015,1047,327.59677917788997,387.07850106349997
12.7,8.0,2.0,32.0,4.0,2300.0,140.0,2015,697,265.43419486692,318.02638219475
20.32,8.0,5.0,16.0,4.0,6200.0,467.2,2015,770,320.31795604582004,344.27624989517
10.16,5.0,0.3,32.0,4.0,2000.0,132.0,2015,1055,253.28945792994998,278.29548715693
17.73,13.0,5.0,16.0,4.0,4250.0,250.0,2015,718,311.61414967647,352.53286341381
15.44,13.0,5.0,32.0,4.0,3500.0,229.0,2015,940,292.25234247937,374.9026237923
12.83,13.0,5.0,32.0,4.0,5000.0,189.0,2015,903,327.32888930391,403.20553975381
12.7,13.0,5.0,16.0,4.0,2300.0,128.0,2015,582,306.51877918672,344.25917528387
12.7,8.0,2.0,32.0,4.0,2300.0,128.0,2015,548,282.25976260823,339.78608212027
12.7,8.0,5.0,16.0,4.0,4000.0,148.0,2015,1077,288.14565330662,319.33914442867
12.7,13.0,5.0,32.0,4.0,2420.0,132.0,2015,958,323.19577784418,380.70250063542994
12.83,13.0,8.0,64.0,4.0,4100.0,175.0,2015,914,306.35485334293,391.696961694
10.29,5.0,2.0,32.0,4.0,2000.0,137.0,2015,1045,247.40273499450998,287.17303779787
12.83,5.0,0.3,16.0,4.0,2250.0,174.0,2015,765,256.73692252613,267.36885392726
12.7,5.0,2.0,16.0,4.0,2300.0,157.0,2015,904,256.99975038870997,287.53817275455
12.83,13.0,5.0,64.0,4.0,4000.0,158.0,2015,801,327.43835974854,382.79424632346
12.7,13.0,5.0,32.0,4.0,2150.0,128.0,2015,987,324.47604847069,382.55176232749
12.7,8.0,2.0,16.0,4.0,2300.0,128.0,2015,641,263.70892175883995,319.25899276833997
10.16,2.0,5.0,16.0,4.0,1500.0,117.0,2015,634,235.03904861162,281.82221732375996
12.83,13.0,5.0,16.0,4.0,3000.0,150.0,2015,564,302.08285982129996,339.93184108831997
12.7,16.0,8.0,32.0,4.0,3000.0,145.0,2015,714,305.3477587048,387.21018004751994
12.83,13.0,5.0,16.0,4.0,2900.0,140.0,2015,1072,308.72992966955,356.46108911325
12.83,8.0,5.0,32.0,4.0,2900.0,140.0,2015,562,282.95823536183997,340.26318756032
12.7,8.0,2.0,32.0,4.0,4000.0,160.0,2015,668,287.92093117114996,340.08636798438
20.32,5.0,2.0,32.0,4.0,4290.0,360.0,2015,769,306.33246912037,325.45163694342
12.7,13.0,5.0,16.0,4.0,4000.0,149.0,2015,652,300.49133477912,372.49509877738996
17.78,2.0,0.3,16.0,4.0,3450.0,269.0,2015,1024,280.36126541916,318.62057893963
17.78,2.0,0.3,32.0,4.0,3450.0,269.0,2015,585,269.40434921901,311.95848672027995
17.78,0.3,5.0,32.0,4.0,3450.0,269.0,2015,578,289.52639759305,306.94906034222
12.7,8.0,2.0,32.0,4.0,2300.0,128.0,2015,592,281.04695601674996,311.75898398196
12.83,13.0,5.0,32.0,4.0,4000.0,156.0,2015,828,301.10664182287,414.98757250463996
12.78,13.0,13.0,32.0,4.0,2410.0,140.0,2015,747,297.60889021124,393.906868541
12.7,8.0,2.0,16.0,4.0,2300.0,128.0,2014,929,249.31285708528998,296.64318719348
15.24,13.0,5.0,32.0,4.0,3300.0,170.0,2014,701,305.30988998359,344.9768626287
12.83,13.0,2.0,32.0,4.0,2500.0,173.0,2014,988,297.81223910031997,344.18656027533996
12.83,8.0,1.6,32.0,4.0,2500.0,175.0,2014,977,293.30918696485,362.76866919767
10.16,5.0,2.0,16.0,4.0,1500.0,130.0,2014,977,238.73207210066,287.15324474927
12.7,13.0,8.0,16.0,4.0,2300.0,129.0,2014,680,301.26764237550003,377.84233387513996
12.7,8.0,2.0,32.0,4.0,2150.0,129.0,2014,1050,284.00302521112997,348.59207178379
12.7,8.0,2.0,32.0,4.0,2000.0,170.0,2014,876,279.7127713696,325.73262876161
20.32,8.0,1.6,16.0,4.0,6400.0,419.0,2014,645,304.39464701596,369.71501277938995
20.32,8.0,1.6,16.0,4.0,4290.0,299.0,2014,881,307.77961668763,340.23148459173996
12.7,13.0,5.0,32.0,4.0,2300.0,120.0,2014,1047,299.41747449239995,379.90402286881
12.83,13.0,8.0,32.0,4.0,3000.0,158.0,2014,618,320.03189067152994,411.73793598618
12.83,5.0,0.3,16.0,4.0,2500.0,161.0,2014,1081,280.47056853354997,345.18775027479
15.24,16.0,5.0,32.0,4.0,4000.0,179.0,2014,808,338.00276470535,411.9084214606
12.7,13.0,5.0,16.0,4.0,2500.0,180.0,2014,675,310.54248695735,340.09544687228004
12.78,13.0,5.0,32.0,4.0,2000.0,146.0,2014,610,279.97731314476,339.47988217798996
15.24,8.0,1.6,32.0,4.0,3000.0,171.5,2014,859,268.55061227046997,352.92479789751997
15.24,8.0,0.3,32.0,4.0,2500.0,192.0,2014,865,288.04803940471,326.03479967149997
